查驗登記證號,中文品名,英文品名,有效日期,發證日期,申請商名稱,申請商電話,申請商地址,成分
"1120703721","寶齡維生素B迷你膠囊","MINI B EX","1170426","1120426","寶齡富錦生技股份有限公司","02-26558218","台北市南港區園區街3號16樓","維生素E;;乙酸dl-α-生育醇酯;;乾燥葡萄糖漿;;辛烯基丁二酸鈉澱粉;;二氧化矽;;硝酸硫胺明（維生素B1）;;核黃素(維生素B2);;鹽酸吡哆辛(維生素B6);;菸鹼醯胺;;泛酸鈣;;葉酸;;生物素;;氰鈷胺明(維生素B12);;γ-穀維素;;γ-穀維素;;米糠粉;;微結晶狀α-纖維素;;硬脂酸鎂;;二氧化矽;;植物性膠囊;;羥丙基甲基纖維素;;二氧化鈦"
"1120705575","活沛多 維他命C500膠囊","","1170601","1120601","大江生醫股份有限公司","02-87977811","台北市內湖區港墘路187號8樓","抗壞血酸(維生素C);;磷酸鈣;;硬脂酸鎂;;微結晶狀α-纖維素;;黑莓萃取粉;;麥芽糊精;;黑莓萃取物;;膠囊殼;;羥丙基甲基纖維素;;水;;鹿角菜膠;;二氧化鈦;;氯化鉀"
"1120706591","挺立 葡萄糖胺強力錠","Caltrate Glucosamine Tablet","1170501","1120501","輝瑞生技股份有限公司","02-28097979","臺北市中正區忠孝西路一段66號24樓","檸檬酸鈣;;葡萄糖胺鹽酸鹽;;豬軟骨素硫酸鈉;;羧甲基澱粉鈉（甘醇酸澱粉鈉）;;微結晶狀α-纖維素;;羥丙基甲基纖維素;;硬脂酸鎂;;乙酸d-α-生育醇酯(維生素E);;菸鹼醯胺;;二氧化矽;;鹽酸吡哆辛(維生素B6);;硝酸硫胺明(維生素B1，硝酸噻胺);;膽鈣化醇(維生素D3);;辛烯基丁二酸鈉澱粉;;蔗糖;;抗壞血酸鈉;;中鏈三酸甘油酯;;二氧化矽;;生育醇(維生素E);;膽鈣化醇(維生素D3);;氰鈷胺明(維生素B12);;辛烯基丁二酸鈉澱粉;;檸檬酸鈉;;檸檬酸;;二氧化矽;;氰鈷胺明(維生素B12);;膜衣成分;;聚乙烯醇;;二氧化鈦;;聚乙二醇;;滑石粉;;氧化鐵（黃）;;氧化鐵（黑）"
"1120706592","關動力 葡萄糖胺強力錠","Move Power Glucosamine Tablet","1170501","1120501","輝瑞生技股份有限公司","02-28097979","臺北市中正區忠孝西路一段66號24樓","檸檬酸鈣;;葡萄糖胺鹽酸鹽;;豬軟骨素硫酸鈉;;羧甲基澱粉鈉（甘醇酸澱粉鈉）;;微結晶狀α-纖維素;;羥丙基甲基纖維素;;硬脂酸鎂;;乙酸d-α-生育醇酯(維生素E);;菸鹼醯胺;;二氧化矽;;鹽酸吡哆辛(維生素B6);;硝酸硫胺明(維生素B1，硝酸噻胺);;膽鈣化醇(維生素D3);;辛烯基丁二酸鈉澱粉;;蔗糖;;抗壞血酸鈉;;中鏈三酸甘油酯;;二氧化矽;;生育醇(維生素E);;膽鈣化醇(維生素D3);;氰鈷胺明(維生素B12);;辛烯基丁二酸鈉澱粉;;檸檬酸鈉;;檸檬酸;;二氧化矽;;氰鈷胺明(維生素B12);;膜衣成分;;聚乙烯醇;;二氧化鈦;;聚乙二醇;;滑石粉;;氧化鐵（黃）;;氧化鐵（黑）"
"1120706603","補力健B錠","POWER UP-B","1170519","1120519","雅護醫藥生技股份有限公司","03-3506251","桃園市龜山區萬壽路二段339號6樓","焦磷酸鐵;;葡萄糖酸鋅;;葡萄糖酸銅;;硝酸硫胺明;;維生素B1;;核黃素;;鹽酸吡哆辛;;維生素B6;;菸鹼醯胺;;本多酸鈣;;麥芽糊精;;聚乙烯吡咯烷酮;;抗壞血酸(維生素C);;番茄萃取物;;葡萄糖;;番茄萃取物;;生育醇(維生素E);;葡萄籽萃取物;;葉酸;;氰鈷胺明;;生物素;;重酒石酸膽鹼+1%二氧化矽;;重酒石酸膽鹼;;二氧化矽;;肌醇;;微結晶狀α-纖維素;;硬脂酸鎂;;羥丙基甲基纖維素;;膜衣粉;;碳酸鈣;;聚乙烯醇;;聚乙二醇;;二氧化鈦;;聚乙二醇;;聚乙二醇;;二丁基羥基甲苯;;食用紅色六號鋁麗基;;食用黃色四號鋁麗基;;食用黃色五號鋁麗基"
"1120706767","漾神B膠囊","","1170413","1120413","恆漾國際股份有限公司","02-2775-2676","台北市大安區忠孝東路4段312號10樓之3","鹽酸呋喃硫胺;;維生素B1;;鹽酸吡哆辛(維生素B6);;氰鈷胺明(維生素B12);;菸鹼醯胺;;維生素E(乙酸dl-α-生育醇酯);;乙酸dl-α-生育醇酯;;辛烯基丁二酸鈉澱粉;;二氧化矽;;本多酸鈣;;γ-穀維素;;異麥芽糊精;;硬脂酸鎂;;膠囊殼;;明膠;;硫酸月桂酯鈉;;二氧化矽;;純水;;甘油;;食用紅色六號;;食用黃色四號;;食用黃色五號"
"1120706902","娘家宇宙元力維生素B群+鋅錠","Metagood Vitamin B Complex+ZINC Tablet","1170814","1120814","民間全民電視股份有限公司","02-85118888","新北市林口區信義路99號","硝酸硫胺明（維生素B1）;;核黃素(維生素B2);;鹽酸吡哆辛(維生素B6);;氰鈷胺明(維生素B12);;菸鹼醯胺;;維生素C;;抗壞血酸;;玉米澱粉;;乙酸DL-α-生育醇酯;;乙酸DL-α-生育醇酯(維生素E);;蔗糖;;辛烯基丁二酸鈉澱粉;;玉米澱粉;;矽鋁酸鈉;;水;;葉酸;;本多酸鈣;;生物素;;牛磺酸;;氧化鋅;;甘胺酸鋅;;甘胺酸鋅;;胺基乙酸;;檸檬酸;;二氧化矽;;馬卡粉末;;二氧化矽;;硬脂酸鎂;;羧甲基澱粉鈉;;微結晶狀α-纖維素;;防水膜衣;;羥丙基甲基纖維素;;硬脂酸;;微結晶狀α-纖維素;;二氧化鈦;;膜衣成分;;聚乙烯醇;;滑石粉;;羥丙基甲基纖維素;;二氧化鈦;;喹啉黃鋁麗基;;聚乙二醇;;食用黃色五號鋁麗基;;食用藍色二號鋁麗基;;食用紅色四十號;;超亮光水性膜衣;;羧甲基纖維素鈉;;麥芽糊精;;葡萄糖;;大豆卵磷脂;;檸檬酸鈉"
"1120707082","利捷維有酵超級B12膜衣錠","Richvita Super Vitamin B12 complex with Enzyme","1170607","1120607","統一藥品股份有限公司","02-25778899","台北市松山區東興路8號7樓","硝酸硫胺明（維生素B1）;;核黃素(維生素B2);;鹽酸吡哆辛(維生素B6);;氰鈷胺明(維生素B12);;維生素C;;抗壞血酸;;玉米澱粉;;鹽酸呋喃硫胺(維生素B1);;γ-穀維素;;γ-穀維素;;米糠粉;;牛磺酸;;大豆發酵物;;大豆發酵萃取物;;乳酸鈣;;氧化鎂;;葡萄糖酸鋅;;葡萄糖酸錳;;羧甲基澱粉鈉;;硬脂酸鎂;;二氧化矽;;麥芽糖粉末;;羥丙基纖維素;;羥丙基甲基纖維素;;膜衣成分;;聚乙烯醇;;滑石粉;;羥丙基甲基纖維素;;二氧化鈦;;喹啉黃鋁麗基;;聚乙二醇;;食用黃色五號鋁麗基;;食用藍色二號鋁麗基;;超亮光水性膜衣;;羧甲基纖維素鈉;;麥芽糊精;;葡萄糖;;大豆卵磷脂;;檸檬酸鈉;;食用紅色四十號"
"1120707083","利捷維有酵超級B群膜衣錠","Richvita Super Vitamin B complex with Enzyme","1170609","1120609","統一藥品股份有限公司","02-25778899","台北市松山區東興路8號7樓","硝酸硫胺明（維生素B1）;;核黃素(維生素B2);;鹽酸吡哆辛(維生素B6);;氰鈷胺明(維生素B12);;維生素C;;抗壞血酸;;玉米澱粉;;鹽酸呋喃硫胺(維生素B1);;γ-穀維素;;γ-穀維素;;米糠粉;;牛磺酸;;大豆發酵物;;大豆發酵萃取物;;乳酸鈣;;氧化鎂;;葡萄糖酸鋅;;葡萄糖酸錳;;羧甲基澱粉鈉;;硬脂酸鎂;;二氧化矽;;麥芽糖粉末;;羥丙基纖維素;;羥丙基甲基纖維素;;膜衣成分;;聚乙烯醇;;滑石粉;;羥丙基甲基纖維素;;二氧化鈦;;喹啉黃鋁麗基;;聚乙二醇;;食用黃色五號鋁麗基;;食用藍色二號鋁麗基;;超亮光水性膜衣;;羧甲基纖維素鈉;;麥芽糊精;;葡萄糖;;大豆卵磷脂;;檸檬酸鈉;;食用紅色四十號"
"1120708525","雙C+鋅雙層錠","","1170519","1120519","寶齡富錦生技股份有限公司","02-26558218","台北市南港區園區街3號16樓","L-抗壞血酸(維生素C);;抗壞血酸(維生素C);;抗壞血酸;;乙基纖維素;;微結晶狀α-纖維素;;葡萄糖酸鋅;;玉米澱粉;;羥丙基甲基纖維素;;二氧化矽;;硬脂酸鎂;;洛神花萃取物;;麥芽糊精;;洛神花萃取物;;防水膜衣複方食品添加物;;聚乙烯醇;;滑石粉;;脂肪酸甘油酯;;硫酸月桂酯鈉"
"1120709360","α-究即膜衣錠","","1170522","1120522","纖盈科技有限公司","0922269806","台南市北區元寶里北園街38號3樓之2","硝酸硫胺明;;維生素B1;;核黃素;;鹽酸吡哆辛;;維生素B6;;氰鈷胺明;;菸鹼醯胺;;乙酸dl-α-生育醇酯;;乙酸dl-α-生育醇酯;;辛烯基丁二酸鈉澱粉;;乾燥葡萄糖漿;;二氧化矽;;本多酸鈣;;γ-穀維素;;玉米澱粉;;玉米澱粉;;麥芽糊精;;聚乙烯吡咯烷酮;;微結晶狀α-纖維素;;二氧化矽;;硬脂酸鎂;;高防潮水性膜衣;;聚乙烯醇;;二氧化鈦;;滑石粉;;卵磷脂;;玉米糖膠;;羥丙基甲基纖維素;;聚乙二醇;;聚乙二醇;;二丁基羥基甲苯;;二氧化鈦;;食用黃色四號;;食用黃色五號"
"1120709361","α-強利命膜衣錠","","1170522","1120522","澄豐國際有限公司","0987991986","高雄市仁武區大正路406號2樓","硝酸硫胺明;;維生素B1;;核黃素;;鹽酸吡哆辛;;維生素B6;;氰鈷胺明;;菸鹼醯胺;;乙酸dl-α-生育醇酯;;乙酸dl-α-生育醇酯;;辛烯基丁二酸鈉澱粉;;乾燥葡萄糖漿;;二氧化矽;;本多酸鈣;;γ-穀維素;;玉米澱粉;;玉米澱粉;;麥芽糊精;;聚乙烯吡咯烷酮;;微結晶狀α-纖維素;;二氧化矽;;硬脂酸鎂;;高防潮水性膜衣;;聚乙烯醇;;二氧化鈦;;滑石粉;;卵磷脂;;玉米糖膠;;羥丙基甲基纖維素;;聚乙二醇;;聚乙二醇;;二丁基羥基甲苯;;二氧化鈦;;食用黃色四號;;食用黃色五號"
"1120711502","娘家宇宙元力維生素B群+鐵錠","Metagood Vitamin B Complex+IRON Tablet","1170814","1120814","民間全民電視股份有限公司","02-85118888","新北市林口區信義路99號","硝酸硫胺明（維生素B1）;;核黃素(維生素B2);;鹽酸吡哆辛(維生素B6);;氰鈷胺明(維生素B12);;菸鹼醯胺;;維生素C;;抗壞血酸;;玉米澱粉;;乙酸DL-α-生育醇酯;;乙酸DL-α-生育醇酯;;蔗糖;;辛烯基丁二酸鈉澱粉;;玉米澱粉;;矽鋁酸鈉;;水;;葉酸;;本多酸鈣;;生物素;;牛磺酸;;丁烯二酸亞鐵;;血紅素鐵;;米胚芽提取物;;β-環狀糊精;;米胚芽提取物;;二氧化矽;;硬脂酸鎂;;羧甲基澱粉鈉;;微結晶狀α-纖維素;;防水膜衣;;羥丙基甲基纖維素;;硬脂酸;;微結晶狀α-纖維素;;二氧化鈦;;膜衣成分;;聚乙烯醇;;滑石粉;;大豆卵磷脂;;玉米糖膠;;食用紅色六號;;食用黃色四號;;氧化鐵;;超亮光水性膜衣;;羧甲基纖維素鈉;;麥芽糊精;;葡萄糖;;大豆卵磷脂;;檸檬酸鈉"
"1120711746","穩力B群強效糖衣錠","","1170626","1120626","通順國際股份有限公司","02-27891068","台北市南港區成功路1段32號5樓","鹽酸呋喃硫胺;;核黃素(維生素B2);;鹽酸吡哆辛(維生素B6);;氰鈷胺明(維生素B12);;乙酸dl-α-生育醇酯(維生素E);;乙酸dl-α-生育醇酯;;蔗糖;;辛烯基丁二酸鈉澱粉;;玉米澱粉;;矽鋁酸鈉;;水;;本多酸鈣;;肌醇;;牛磺酸;;γ-穀維素;;γ-穀維素;;米糠粉;;氧化澱粉;;微結晶狀α-纖維素;;硬脂酸鎂;;二氧化矽;;棕櫚蠟;;蔗糖;;磷酸氫鈣;;二氧化鈦;;滑石粉;;蟲膠;;明膠;;聚乙烯吡咯烷酮;;食用黃色四號;;食用黃色五號"
"1120713312","豐沛B complex糖衣錠","","1170720","1120720","好士登生技股份有限公司","02-86926766","桃園市中壢區金華里九和三街30號5樓之2","鹽酸呋喃硫胺;;核黃素(維生素B2);;鹽酸吡哆辛(維生素B6);;氰鈷胺明(維生素B12);;乙酸dl-α-生育醇酯(維生素E);;乙酸dl-α-生育醇酯;;蔗糖;;辛烯基丁二酸鈉澱粉;;玉米澱粉;;矽鋁酸鈉;;水;;本多酸鈣;;葉酸;;菸鹼醯胺;;γ-穀維素;;γ-穀維素;;米糠粉;;羥丙基甲基纖維素;;微結晶狀α-纖維素;;硬脂酸鎂;;二氧化矽;;棕櫚蠟;;蔗糖;;磷酸氫鈣;;二氧化鈦;;阿拉伯膠;;乙基纖維素;;聚乙烯吡咯烷酮;;食用黃色四號"
"1120720456","專利微囊化PANMOL®NADH錠","Micro-encapsulation PANMOL®NADH Tablet","1171011","1121011","新享生活股份有限公司","02-29412472","臺南市新營區民治路271號11樓","瓜拿納萃取物;;瓜拿納萃取物;;麥芽糊精;;γ-穀維素;;玉米澱粉;;菸鹼醯胺腺嘌呤二核苷酸;;棕櫚油;;蜂蠟;;銅葉綠素鈉;;菸鹼醯胺腺嘌呤二核苷酸;;麥芽糊精;;本多酸鈣;;鹽酸呋喃硫胺(維生素B1);;乾燥型維生素E;;乙酸dl-α-生育醇酯(維生素E);;乾燥葡萄糖漿;;辛烯基丁二酸鈉澱粉;;二氧化矽;;百種蔬果發酵濃縮粉;;百種蔬果發酵濃縮粉;;蘿梨果;;水蜜桃;;荔枝;;紅葡萄柚;;紅葡萄;;蘋果;;黑棗;;石榴;;柳橙;;番茄;;黑胡蘿蔔;;野櫻莓;;蔓越莓;;草莓;;覆盆莓;;櫻桃;;黑醋栗;;余甘子;;白蘿蔔;;胡蘿蔔;;甘蔗;;百香果;;鳳梨;;檸檬;;綠花椰菜;;芹菜;;蘆筍;;藍莓;;楊梅;;桑椹;;昆布;;裙帶菜;;紫菜;;香菇;;檸檬馬鞭草;;苦艾;;西番蓮;;金盞草;;大飛揚草;;牛筋草;;檸檬草;;大茴香;;馬黛茶;;魚腥草;;紫蘇;;薰衣草;;貓薄荷;;洋甘菊;;生薑;;益母草;;芭樂葉;;丁香;;咸豐草;;迷迭香;;燕麥片;;玉米;;大麥;;豌豆;;紅豆;;薏仁;;芝麻;;刺槐豆;;小米;;大豆;;黑麥;;黑豆;;鷹嘴豆;;扁豆;;糙米;;香蕉;;木瓜;;芭樂;;哈密瓜;;酪梨;;梅子;;西印度櫻桃;;葡萄乾;;芒果;;楊桃;;西瓜;;腰果;;核桃;;奇異果;;西洋梨;;巴西莓;;卡姆果;;萊姆;;玫瑰果;;橘子;;樹莓;;蘿蔔;;高麗菜;;蓮藕;;牛蒡;;菊苣;;甘藷;;南瓜;;木薯;;羽衣甘藍;;青椒;;紅甜菜;;麥芽糊精;;聚乙烯吡咯烷酮;;藍藻粉;;大麥草粉;;二氧化矽;;硬脂酸鎂;;維生素B2(核黃素);;鹽酸吡哆辛(維生素B6);;黃耆三七複合物;;黃耆萃取物;;三七葉萃取物;;麥芽糊精;;葉酸;;生物素;;氰鈷胺明(維生素B12);;膜衣;;聚乙烯醇;;滑石粉;;脂肪酸甘油酯;;硫酸月桂酯鈉"
"1120726986","伯慶Fraiche活力每天營養錠","Fraiche Power Multivitamin Tablet","1171226","1121226","大江生醫股份有限公司","02-87977811","台北市內湖區港墘路187號8樓","微結晶狀α-纖維素;;乳糖;;乳糖;;麥芽糊精;;異麥芽酮糖醇(巴糖醇);;碳酸鈣;;抗壞血酸;;抗壞血酸;;羥丙基甲基纖維素;;菸鹼醯胺;;珊瑚鈣;;本多酸鈣;;葡萄糖酸亞鐵;;乙酸dl-α-生育醇酯(維生素E);;乙酸dl-α-生育醇酯(維生素E);;蔗糖;;辛烯基丁二酸鈉澱粉;;玉米澱粉;;水;;矽鋁酸鈉;;硝酸硫胺明（維生素B1）;;硬脂酸鎂;;二氧化矽;;氧化鋅;;核黃素;;藍藻粉;;鹽酸吡哆辛(維生素B6);;氧化鎂;;氰鈷胺明(維生素B12);;麥芽糊精;;檸檬酸鈉;;檸檬酸;;氰鈷胺明(維生素B12);;維生素A乙酸酯粉;;乾燥葡萄糖漿;;阿拉伯膠;;玉米澱粉;;維生素A乙酸酯;;生育醇;;葉酸;;重酒石酸膽鹼+1%二氧化矽;;重酒石酸膽鹼;;二氧化矽;;氯化鉀;;維生素K1;;阿拉伯膠;;維生素K1;;蔗糖;;硒酵母;;生物素;;維生素D3;;辛烯基丁二酸鈉澱粉;;蔗糖;;抗壞血酸鈉;;中鏈三酸甘油酯;;二氧化矽;;生育醇;;維生素D3"
"1120727121","MIKI 愛可 37 酪梨油膠囊食品","MIKI ECKO 37","1171229","1121229","日商三基商事股份有限公司","02-25219966","台北市中山區松江路146號9樓","酪梨油;;亞麻仁油;;琉璃苣油;;濃縮d-α生育醇(維生素E);;混合濃縮生育醇;;β-胡蘿蔔素;;玉米油;;β-胡蘿蔔素;;生育醇(維生素E);;葉黃素;;紅花籽油;;葉黃素;;生育醇(維生素E);;明膠;;甘油;;純水;;酵母萃取物;;酵母萃取物;;麥芽糊精;;亞麻仁萃取物;;糊精;;亞麻仁萃取物;;青花菜苗萃取物;;青花菜苗萃取物;;麥芽糊精"
"1121302898","必安捷B群維他命加強錠","Benergetic B-complex Plus","1171124","1121124","衛肯生技製藥股份有限公司","03-4696792","桃園市平鎮區工業十路15號","微結晶狀α-纖維素;;乳糖;;核黃素(維生素B2);;鹽酸硫胺明（維生素B1);;鹽酸吡哆辛(維生素B6);;抗壞血酸(維生素C);;抗壞血酸(維生素C);;羥丙基甲基纖維素;;葡萄糖酸鋅;;硬脂酸鎂;;葉酸;;甲鈷胺;;膜衣成分;;羥丙基甲基纖維素;;聚乙二醇;;二氧化鈦;;食用黃色五號鋁麗基;;膜衣成分(珠光銀);;聚乙烯醇;;滑石粉;;聚乙二醇;;矽酸鋁鉀珠光色素;;聚山梨醇酐脂肪酸酯八十"
"1086612344","維生素C緩釋錠","Slow-Release C Tablets","1140116","1090116","永信藥品工業股份有限公司","0426875100","台中市大甲區中山路一段1191號",""
"1086612345","綜合B群複方錠","B-Complex Tablets","1190117","1090117","永信藥品工業股份有限公司","0426875100","台中市大甲區中山路一段1191號","硝酸硫胺明(維生素B1);;鹽酸呋喃硫胺;;核黃素(維生素B2);;鹽酸吡哆辛(維生素B6);;氰鈷胺明(維生素B12);;醋酸DL-α-生育醇酯 50%;;醋酸DL-α-生育醇酯 50%;;蔗糖;;辛烯基丁二酸鈉澱粉;;玉米澱粉;;矽鋁酸鈉;;水;;維生素C97%(抗壞血酸);;維生素C97%(抗壞血酸);;玉米澱粉;;菸鹼醯胺;;葉酸;;本多酸鈣;;生物素;;γ-穀維素;;γ-穀維素;;米糠粉;;微結晶狀α-纖維素;;羥丙基纖維素;;羧甲基纖維素鈉;;二氧化矽;;硬脂酸鎂;;羥丙基甲基纖維素;;蔗糖;;明膠;;阿拉伯膠;;食用黃色4號;;食用黃色5號;;磷酸氫鈣;;滑石粉;;二氧化鈦;;牛磺酸"
"1086613322","素神保錠","","1140120","1090120","利達製藥股份有限公司","04-26872345","台中市大甲區中山路一段906號","甲鈷胺;;食用藍色二號鋁麗基;;食用紅色四十號鋁麗基;;玉米澱粉;;聚乙烯吡咯烷酮;;磷酸氫鈣;;微結晶狀α-纖維素;;硬脂酸鎂;;二氧化矽"
"1086613496","VITALPLUS孕婦綜合維生素升級版(膜衣錠)","","1181219","1081219","佑全藥品股份有限公司","04-23582999","台中市西屯區福和里臺灣大道四段925號20樓之1","檸檬酸鈣;;葡萄糖酸鋅;;L-抗壞血酸(維生素C);;複合甘氨酸亞鐵;;甘氨酸亞鐵;;檸檬酸;;麥芽糊精;;二氧化矽;;維生素E 50%;;乙酸DL-α-生育醇酯;;葡萄糖漿;;辛烯基丁二酸鈉澱粉;;二氧化矽;;氧化鎂;;聚乙烯吡咯烷酮;;膜衣;;羥丙基甲基纖維素;;羥丙基纖維素;;聚乙二醇;;初乳粉;;牛初乳;;牛奶蛋白;;奶粉;;中鏈三酸甘油酯;;葵花卵磷脂;;香料;;香料;;麥芽糊精;;二氧化矽;;乳糖;;菸鹼醯胺;;β-聚葡萄糖;;硬脂酸鎂;;二氧化矽;;二氧化鈦;;鹽酸吡哆辛(維生素B6);;β-胡蘿蔔素 10%;;辛烯基丁二酸鈉澱粉;;葵花油;;β-胡蘿蔔素;;蔗糖;;L-抗壞血酸;;抗壞血酸鈉;;DL-α-生育醇;;二氧化矽;;本多酸鈣;;珍珠粉;;硝酸硫胺明(維生素B1);;核黃素(維生素B2);;膽鈣化醇(維生素D3)0.25%;;辛烯基丁二酸鈉澱粉;;蔗糖;;抗壞血酸鈉;;中鏈三酸甘油酯;;二氧化矽;;DL-α-生育醇;;維生素D3;;葡萄糖酸錳;;葉酸;;食用紅色四十號鋁麗基;;食用黃色五號鋁麗基;;生物素;;氰鈷胺明(維生素B12)"
"1107011718","百藜C微粒膠囊食品","","1151227","1101227","自然康業股份有限公司","02-25456099","台北市松山區南京東路3段287號7樓之1","L-抗壞血酸(維生素C);;微結晶狀α-纖維素;;葡萄皮萃取物(含白藜蘆醇);;明膠;;硫酸月桂酯鈉;;食用黃色五號;;純水;;甘油"
"1107011720","＂歐業＂靚亮 C 1000 緩釋錠","＂O.Y.＂ JING LIANG C 1000 Timed Released Tablets","1151109","1101109","歐美醫藥生物科技股份有限公司","07-7355113","高雄市鳥松區松埔路11之10號","顆粒維生素C(抗壞血酸、羥丙基甲基纖維素);;脂肪酸甘油酯;;磷酸氫鈣(無水);;二氧化矽;;硬脂酸鎂;;綠茶萃取;;維生素D3(微囊)[糖、麥芽糊精、阿拉伯膠、葵花籽油、磷酸鈣、膽鈣化醇(維生素D3)、乙酸d-α-生育醇酯(維生素E)]"
"1107012194","赫而司愛克明紅海藻植物鈣+D3","","1151117","1101117","台灣赫而司有限公司","02-26333810","台北市內湖區成功路五段460號15樓","紅藻鈣;;麥芽糊精;;馬鈴薯澱粉;;二氧化矽;;硬脂酸鎂;;維生素D3(辛烯基丁二酸鈉澱粉、蔗糖、抗壞血酸鈉、中鏈三酸甘油酯、二氧化矽、生育醇、維生素D3)"
"1107012654","礦維孅植物膠囊","","1160114","1110114","天儷生技有限公司","07-3433180","高雄市三民區力行路87號4樓","維生素A醋酸鹽(葡萄糖漿、阿拉伯膠、玉米澱粉、維生素A醋酸鹽、DL-α-生育醇);;L-抗壞血酸(維生素C);;膽鈣化醇(維生素D3)(辛烯基丁二酸鈉澱粉、蔗糖、抗壞血酸鈉、中鏈三酸甘油酯、二氧化矽、DL-α-生育醇、維生素D3);;維生素E(乙酸DL-α-生育醇酯、葡萄糖漿、辛烯基丁二酸鈉澱粉、二氧化矽);;硝酸硫胺明(維生素B1);;核黃素(維生素B2);;鹽酸吡哆辛(維生素B6);;氰鈷胺明(維生素B12);;菸鹼醯胺;;肌醇;;本多酸鈣;;生物素;;葉酸;;重酒石酸膽鹼;;維生素K1(阿拉伯膠、維生素K1、蔗糖);;葡萄糖酸鋅;;葡萄糖酸鎂;;葡萄糖酸銅;;葡萄糖酸錳;;磷酸鈣;;檸檬酸鈣;;L-白胺酸;;L-異白胺酸;;L-α-胺基異戊酸;;DL-蛋胺酸;;甲基硫醯基甲烷;;硬脂酸鎂;;硒酵母;;複方酵母(含三氯化鉻)(酵母菌、三氯化鉻);;複方酵母(含鉬酸鈉)(酵母菌、鉬酸鈉);;葡萄萃取物;;植物膠囊(羥丙基甲基纖維素、純水、鹿角菜膠、黃色氧化鐵、氯化鉀、二氧化鈦、黑色氧化鐵)"
